Option,Score,Trial
5,0.9732234809474768,30
1,0.984552008238929,31
2,0.9824922760041195,31
3,0.9835221421215242,31
4,0.984552008238929,31
5,0.9773429454170958,31
1,0.9794026776519053,32
2,0.976313079299691,32
3,0.9711637487126673,32
4,0.9701338825952626,32
5,0.9783728115345005,32
1,0.9886714727085479,33
2,0.9824922760041195,33
3,0.9886714727085479,33
4,0.9855818743563337,33
5,0.9752832131822863,33
1,0.9886714727085479,34
2,0.9773429454170958,34
3,0.9752832131822863,34
4,0.9701338825952626,34
5,0.9732234809474768,34
1,0.984552008238929,35
2,0.9773429454170958,35
3,0.9773429454170958,35
4,0.9794026776519053,35
5,0.9752832131822863,35
1,0.9794026776519053,36
2,0.9752832131822863,36
3,0.976313079299691,36
4,0.9783728115345005,36
5,0.9773429454170958,36
1,0.9855818743563337,37
2,0.9866117404737385,37
3,0.9752832131822863,37
4,0.9794026776519053,37
5,0.9732234809474768,37
1,0.9701338825952626,38
2,0.9691040164778579,38
3,0.9752832131822863,38
4,0.9773429454170958,38
5,0.972193614830072,38
1,0.9618949536560247,39
2,0.9691040164778579,39
3,0.9629248197734295,39
4,0.972193614830072,39
5,0.9660144181256437,39
1,0.9814624098867147,40
2,0.9824922760041195,40
3,0.976313079299691,40
4,0.9794026776519053,40
5,0.976313079299691,40
1,0.9814624098867147,41
2,0.976313079299691,41
3,0.9794026776519053,41
4,0.9814624098867147,41
5,0.9701338825952626,41
1,0.9824922760041195,42
2,0.9752832131822863,42
3,0.9855818743563337,42
4,0.9794026776519053,42
5,0.984552008238929,42
1,0.98043254376931,43
2,0.9711637487126673,43
3,0.9835221421215242,43
4,0.9824922760041195,43
5,0.9824922760041195,43
1,0.98043254376931,44
2,0.9691040164778579,44
3,0.9701338825952626,44
4,0.976313079299691,44
5,0.9711637487126673,44
1,0.9855818743563337,45
2,0.9814624098867147,45
3,0.98043254376931,45
4,0.984552008238929,45
5,0.9835221421215242,45
1,0.9814624098867147,46
2,0.9783728115345005,46
3,0.9783728115345005,46
4,0.98043254376931,46
5,0.9680741503604532,46
1,0.9752832131822863,47
2,0.9732234809474768,47
3,0.9752832131822863,47
4,0.9783728115345005,47
5,0.9732234809474768,47
1,0.984552008238929,48
2,0.9814624098867147,48
3,0.9783728115345005,48
4,0.9794026776519053,48
5,0.972193614830072,48
1,0.9917610710607621,49
2,0.9814624098867147,49
3,0.9855818743563337,49
4,0.9855818743563337,49
5,0.9814624098867147,49
