Option,Score,Trial
4,0.978134110787172,12
5,0.9927113702623906,12
6,0.9941690962099126,12
7,0.9970845481049563,12
8,0.9970845481049563,12
9,0.9956268221574344,12
10,0.9970845481049563,12
1,0.8556851311953353,13
2,0.9125364431486881,13
3,0.9664723032069971,13
4,0.9723032069970845,13
5,0.9868804664723032,13
6,0.9912536443148688,13
7,0.9927113702623906,13
8,0.9927113702623906,13
9,0.9912536443148688,13
10,0.9912536443148688,13
1,0.8892128279883382,14
2,0.9198250728862973,14
3,0.9489795918367347,14
4,0.9577259475218659,14
5,0.9839650145772595,14
6,0.9912536443148688,14
7,0.9941690962099126,14
8,0.9956268221574344,14
9,0.9912536443148688,14
10,0.9970845481049563,14
1,0.8731778425655977,15
2,0.9329446064139941,15
3,0.9664723032069971,15
4,0.9752186588921283,15
5,0.9839650145772595,15
6,0.9883381924198251,15
7,0.9912536443148688,15
8,0.9927113702623906,15
9,0.9912536443148688,15
10,0.9927113702623906,15
1,0.8892128279883382,16
2,0.9285714285714286,16
3,0.9693877551020408,16
4,0.978134110787172,16
5,0.9825072886297376,16
6,0.9912536443148688,16
7,0.9927113702623906,16
8,0.9956268221574344,16
9,0.9956268221574344,16
10,0.9956268221574344,16
1,0.8979591836734694,17
2,0.9387755102040817,17
3,0.9577259475218659,17
4,0.9723032069970845,17
5,0.9839650145772595,17
6,0.9868804664723032,17
7,0.9883381924198251,17
8,0.9897959183673469,17
9,0.9883381924198251,17
10,0.9883381924198251,17
1,0.8892128279883382,18
2,0.9300291545189504,18
3,0.9504373177842566,18
4,0.9591836734693877,18
5,0.9810495626822158,18
6,0.9868804664723032,18
7,0.9839650145772595,18
8,0.9868804664723032,18
9,0.9868804664723032,18
10,0.9868804664723032,18
1,0.8892128279883382,19
2,0.956268221574344,19
3,0.9460641399416909,19
4,0.978134110787172,19
5,0.9956268221574344,19
6,0.9956268221574344,19
7,0.9956268221574344,19
8,0.9956268221574344,19
9,0.9970845481049563,19
10,0.9970845481049563,19
1,0.8352769679300291,20
2,0.9314868804664723,20
3,0.9620991253644315,20
4,0.9708454810495627,20
5,0.9868804664723032,20
6,0.9941690962099126,20
7,0.9956268221574344,20
8,0.9956268221574344,20
9,0.9956268221574344,20
10,0.9956268221574344,20
1,0.89067055393586,21
2,0.9314868804664723,21
3,0.9693877551020408,21
4,0.9737609329446064,21
5,0.9883381924198251,21
6,0.9941690962099126,21
7,0.9941690962099126,21
8,0.9970845481049563,21
9,0.9956268221574344,21
10,0.9941690962099126,21
1,0.8950437317784257,22
2,0.9329446064139941,22
3,0.9504373177842566,22
4,0.9650145772594753,22
5,0.9883381924198251,22
6,0.9912536443148688,22
7,0.9897959183673469,22
8,0.9927113702623906,22
9,0.9912536443148688,22
10,0.9927113702623906,22
1,0.8717201166180758,23
2,0.9285714285714286,23
3,0.9635568513119533,23
4,0.9766763848396501,23
5,0.9839650145772595,23
6,0.9897959183673469,23
7,0.9927113702623906,23
8,0.9941690962099126,23
9,0.9927113702623906,23
10,0.9912536443148688,23
1,0.8848396501457726,24
2,0.9110787172011662,24
3,0.9489795918367347,24
4,0.9810495626822158,24
5,0.9912536443148688,24
6,0.9912536443148688,24
7,0.9927113702623906,24
8,0.9956268221574344,24
9,0.9927113702623906,24
10,0.9956268221574344,24
1,0.8454810495626822,25
2,0.9154518950437318,25
3,0.9489795918367347,25
4,0.9752186588921283,25
5,0.9897959183673469,25
6,0.9912536443148688,25
7,0.9927113702623906,25
8,0.9941690962099126,25
9,0.9956268221574344,25
10,0.9941690962099126,25
1,0.8629737609329446,26
2,0.9256559766763849,26
3,0.9431486880466472,26
4,0.9635568513119533,26
5,0.9723032069970845,26
6,0.9810495626822158,26
7,0.9825072886297376,26
8,0.9825072886297376,26
9,0.9839650145772595,26
10,0.9854227405247813,26
1,0.8862973760932945,27
2,0.922740524781341,27
3,0.9387755102040817,27
4,0.9635568513119533,27
5,0.9868804664723032,27
6,0.9927113702623906,27
7,0.9927113702623906,27
8,0.9941690962099126,27
9,0.9927113702623906,27
10,0.9941690962099126,27
1,0.9110787172011662,28
2,0.9387755102040817,28
3,0.9737609329446064,28
4,0.9839650145772595,28
5,0.9883381924198251,28
6,0.9912536443148688,28
7,0.9941690962099126,28
8,0.9927113702623906,28
9,0.9927113702623906,28
10,0.9927113702623906,28
1,0.8877551020408163,29
2,0.9358600583090378,29
3,0.9577259475218659,29
4,0.9737609329446064,29
5,0.9795918367346939,29
6,0.9854227405247813,29
7,0.9854227405247813,29
8,0.9868804664723032,29
9,0.9883381924198251,29
10,0.9854227405247813,29
1,0.880466472303207,30
2,0.892128279883382,30
3,0.9271137026239067,30
4,0.9766763848396501,30
5,0.9897959183673469,30
6,0.9927113702623906,30
7,0.9927113702623906,30
8,0.9941690962099126,30
9,0.9941690962099126,30
10,0.9927113702623906,30
1,0.8935860058309038,31
2,0.9052478134110787,31
3,0.9518950437317785,31
4,0.9650145772594753,31
5,0.9810495626822158,31
6,0.9868804664723032,31
7,0.9883381924198251,31
8,0.9883381924198251,31
9,0.9897959183673469,31
10,0.9883381924198251,31
1,0.8965014577259475,32
2,0.9416909620991254,32
3,0.9606413994169096,32
4,0.9650145772594753,32
5,0.9766763848396501,32
6,0.9825072886297376,32
7,0.9854227405247813,32
8,0.9839650145772595,32
9,0.9854227405247813,32
10,0.9854227405247813,32
1,0.89067055393586,33
2,0.9271137026239067,33
3,0.9518950437317785,33
4,0.9635568513119533,33
5,0.9795918367346939,33
6,0.9839650145772595,33
7,0.9854227405247813,33
8,0.9883381924198251,33
9,0.9854227405247813,33
10,0.9883381924198251,33
1,0.8877551020408163,34
2,0.9096209912536443,34
3,0.9620991253644315,34
4,0.9635568513119533,34
5,0.9795918367346939,34
6,0.9883381924198251,34
7,0.9897959183673469,34
8,0.9897959183673469,34
9,0.9883381924198251,34
10,0.9927113702623906,34
1,0.8935860058309038,35
2,0.9329446064139941,35
3,0.9708454810495627,35
4,0.9737609329446064,35
5,0.9854227405247813,35
6,0.9956268221574344,35
7,0.9970845481049563,35
8,0.9941690962099126,35
9,0.9941690962099126,35
10,0.9956268221574344,35
1,0.8746355685131195,36
2,0.924198250728863,36
3,0.9460641399416909,36
4,0.956268221574344,36
5,0.9752186588921283,36
6,0.9883381924198251,36
7,0.9897959183673469,36
8,0.9883381924198251,36
9,0.9912536443148688,36
10,0.9897959183673469,36
1,0.892128279883382,37
2,0.9358600583090378,37
3,0.9577259475218659,37
4,0.9810495626822158,37
5,0.9883381924198251,37
6,0.9912536443148688,37
7,0.9912536443148688,37
8,0.9941690962099126,37
9,0.9912536443148688,37
10,0.9927113702623906,37
1,0.8848396501457726,38
2,0.9154518950437318,38
3,0.9591836734693877,38
4,0.9708454810495627,38
5,0.9825072886297376,38
6,0.9897959183673469,38
7,0.9927113702623906,38
8,0.9941690962099126,38
9,0.9927113702623906,38
10,0.9927113702623906,38
1,0.8775510204081632,39
2,0.9431486880466472,39
3,0.9591836734693877,39
4,0.978134110787172,39
5,0.9912536443148688,39
6,0.9927113702623906,39
7,0.9927113702623906,39
8,0.9927113702623906,39
9,0.9927113702623906,39
10,0.9927113702623906,39
1,0.8381924198250729,40
2,0.9373177842565598,40
3,0.9416909620991254,40
4,0.967930029154519,40
5,0.9839650145772595,40
6,0.9868804664723032,40
7,0.9868804664723032,40
8,0.9883381924198251,40
9,0.9912536443148688,40
10,0.9868804664723032,40
1,0.8367346938775511,41
2,0.9256559766763849,41
3,0.9518950437317785,41
4,0.9723032069970845,41
5,0.9810495626822158,41
6,0.9854227405247813,41
7,0.9868804664723032,41
8,0.9868804664723032,41
9,0.9854227405247813,41
10,0.9883381924198251,41
1,0.8848396501457726,42
2,0.9285714285714286,42
3,0.9620991253644315,42
4,0.978134110787172,42
5,0.9854227405247813,42
6,0.9941690962099126,42
7,0.9970845481049563,42
8,0.9956268221574344,42
9,0.9956268221574344,42
10,0.9956268221574344,42
1,0.8862973760932945,43
2,0.9416909620991254,43
3,0.9533527696793003,43
4,0.9766763848396501,43
5,0.9795918367346939,43
6,0.9956268221574344,43
7,0.9956268221574344,43
8,0.9941690962099126,43
9,0.9941690962099126,43
10,0.9956268221574344,43
1,0.8848396501457726,44
2,0.9212827988338192,44
3,0.9402332361516035,44
4,0.9635568513119533,44
5,0.9795918367346939,44
6,0.9795918367346939,44
7,0.9897959183673469,44
8,0.9839650145772595,44
9,0.9825072886297376,44
10,0.9839650145772595,44
1,0.8862973760932945,45
2,0.9096209912536443,45
3,0.9402332361516035,45
4,0.9650145772594753,45
5,0.9737609329446064,45
6,0.9795918367346939,45
7,0.9825072886297376,45
8,0.9825072886297376,45
9,0.9825072886297376,45
10,0.9825072886297376,45
1,0.8367346938775511,46
2,0.9081632653061225,46
3,0.9256559766763849,46
4,0.9314868804664723,46
5,0.9708454810495627,46
6,0.9737609329446064,46
7,0.9810495626822158,46
8,0.9825072886297376,46
9,0.9825072886297376,46
10,0.9825072886297376,46
1,0.8702623906705539,47
2,0.934402332361516,47
3,0.9475218658892128,47
4,0.9708454810495627,47
5,0.9810495626822158,47
6,0.9868804664723032,47
7,0.9868804664723032,47
8,0.9897959183673469,47
9,0.9883381924198251,47
10,0.9883381924198251,47
1,0.8644314868804664,48
2,0.9271137026239067,48
3,0.9620991253644315,48
4,0.978134110787172,48
5,0.9854227405247813,48
6,0.9883381924198251,48
7,0.9883381924198251,48
8,0.9883381924198251,48
9,0.9897959183673469,48
10,0.9883381924198251,48
1,0.8819241982507289,49
2,0.922740524781341,49
3,0.9504373177842566,49
4,0.9825072886297376,49
5,0.9941690962099126,49
6,0.9956268221574344,49
7,0.9941690962099126,49
8,0.9956268221574344,49
9,0.9956268221574344,49
10,0.9956268221574344,49
